user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges,days_since_last_access,kmeans_cluster,kmeans_level,quality_score
17389,ysth,99144,6,126,220,5,0,Weak,0.018577326
447156,Soner G&#246;n&#252;l,99124,103,224,375,6,0,Weak,0.045706684
594235,Sparky,98790,26,202,293,41,0,Weak,0.027341344
390913,perreal,98717,23,159,187,24,0,Weak,0.022927259
3558960,Robby Cornelissen,98657,23,154,180,5,0,Weak,0.022057326
298575,Romain Guy,98601,18,222,200,329,0,Weak,0.033132996
27929,johnstok,98560,12,57,77,6,0,Weak,0.015328154
296328,khmarbaise,98496,28,198,255,13,0,Weak,0.025958833
72247,Jarret Hardie,98442,10,135,127,900,2,Average,0.046061383
87399,Joe White,98397,64,228,335,6,0,Weak,0.036124617
24995,Dave Markle,98329,20,152,172,47,0,Weak,0.022465478
6508,Jorge Ferreira,98309,25,127,134,1034,2,Average,0.053637483
19082,Mike Hordecki,98161,3,30,28,362,0,Weak,0.022963137
960558,Lazy Badger,98123,9,83,113,447,0,Weak,0.029962323
102441,Eric,98120,54,257,390,23,0,Weak,0.036194549
127724,Artefacto,98115,17,207,232,17,0,Weak,0.023278516
147024,yole,98074,21,279,205,490,0,Weak,0.040189043
25847,Mark Rogers,97893,19,92,142,7,0,Weak,0.018978791
1353011,Musa,97887,17,123,144,11,0,Weak,0.019367744
772649,HYRY,97857,28,197,192,217,0,Weak,0.030995535
2029983,Thom A,97827,12,67,102,5,0,Weak,0.015948536
1427878,C3roe,97816,15,100,172,5,0,Weak,0.018825027
5014455,juanpa.arrivillaga,97707,14,141,190,5,0,Weak,0.019853835
31610,Geo,97691,121,356,536,459,0,Weak,0.070236807
171461,jldupont,97688,58,212,329,6,0,Weak,0.034216776
1591669,unor,97687,29,235,393,182,0,Weak,0.035200972
701092,David G,97625,41,173,258,5,0,Weak,0.028019678
7976758,phd,97591,14,166,223,5,0,Weak,0.021082117
127893,Khaled Alshaya,97565,41,183,238,440,0,Weak,0.041641194
359862,James Raitsev,97461,160,346,481,285,0,Weak,0.071992201
310726,martin,97434,26,205,237,5,0,Weak,0.024880943
211563,Andrew Marshall,97324,20,228,217,234,0,Weak,0.030879254
19403,Robert Rossney,97323,24,150,218,2966,1,Strong,0.117054287
283296,Amelio Vazquez-Reina,97316,142,377,586,50,0,Weak,0.063385928
77335,HansUp,97314,11,80,139,5,0,Weak,0.016727938
19410,Alex Reynolds,97311,59,251,356,5,0,Weak,0.035774516
631619,Michael Durrant,97215,102,353,537,20,0,Weak,0.051914598
1729265,mkl,97053,17,144,303,5,0,Weak,0.022919609
9034,HLGEM,96994,15,120,191,2722,2,Average,0.106011813
226621,Alok Singhal,96957,21,131,158,455,0,Weak,0.034737991
2474656,Gary&#39;s Student,96892,10,66,104,1289,2,Average,0.056257322
822,Reto Meier,96886,18,102,72,92,0,Weak,0.020042864
19635,M4N,96875,45,225,265,11,0,Weak,0.030272336
59111,Ahmad Mageed,96875,20,170,177,306,0,Weak,0.031007347
650405,Karoly Horvath,96809,11,123,181,11,0,Weak,0.018674891
2270762,Thorsten Kettner,96791,8,56,82,5,0,Weak,0.014251908
217324,Nathan Hughes,96747,21,193,288,6,0,Weak,0.024537109
562459,Mike Sherrill &#39;Cat Recall&#39;,96705,20,135,195,6,0,Weak,0.021070707
6899,tzot,96690,30,151,211,8,0,Weak,0.024053427
251738,Mark B,96579,10,114,198,265,0,Weak,0.026673736
30461,Peter Hosey,96513,15,214,373,7,0,Weak,0.025467447
107660,Duncan,96476,15,129,160,8,0,Weak,0.019108471
3553087,Brian Goetz,96453,27,165,172,7,0,Weak,0.022786049
361023,Jorge E. Cardona,96428,3,40,45,5,0,Weak,0.011950318
1735406,Maroun,96382,30,195,249,5,0,Weak,0.025676178
10897,Martin Beckett,96343,28,196,268,2272,2,Average,0.097792156
4833,VolkerK,96326,20,169,232,615,0,Weak,0.041922493
1426891,Jeff Bowman,96315,19,227,266,6,0,Weak,0.024292848
426996,Alec Smart,96230,39,125,188,322,0,Weak,0.034943991
18515,Devin Jeanpierre,96114,5,60,80,1281,2,Average,0.054139002
82219,tux21b,96105,19,121,101,610,0,Weak,0.037674943
136540,Michael Aaron Safyan,96101,16,140,200,128,0,Weak,0.024193024
797049,Mark Reed,96091,17,149,189,7,0,Weak,0.020522848
113124,Lazer,96036,116,291,369,155,0,Weak,0.05425339
120163,Ira Baxter,96002,24,188,357,10,0,Weak,0.026604423
769265,David Wasser,95956,16,220,281,5,0,Weak,0.0237132
3827,Eugene Yokota,95912,45,219,323,6,0,Weak,0.031096874
263004,Vivin Paliath,95816,42,230,302,19,0,Weak,0.030614499
916657,Niklas B.,95810,18,201,228,56,0,Weak,0.024220823
26210,Andrew Moore,95802,30,167,176,263,0,Weak,0.031644552
372,Jon Limjap,95753,15,104,153,316,0,Weak,0.028125731
95589,Eric,95753,13,117,116,5,0,Weak,0.017269982
10320,dreamlax,95733,31,166,211,5,0,Weak,0.024376265
13161,mattshane,95693,3,20,5,6213,1,Strong,0.208115915
2073595,dano,95588,21,234,231,5,0,Weak,0.024012477
634419,Anomie,95524,13,130,145,5,0,Weak,0.018139549
17833,Anya Shenanigans,95429,3,116,126,6,0,Weak,0.015216423
196561,osgx,95361,58,391,531,940,2,Average,0.071799562
91757,Frerich Raabe,95359,20,128,219,5,0,Weak,0.021222335
1226894,Baba,95282,29,172,222,11,0,Weak,0.024424497
506796,Tenfour04,95237,14,126,182,16,0,Weak,0.019380524
1631193,Gabe Sechan,95151,9,93,136,5,0,Weak,0.01620771
400654,user400654,95109,16,168,188,5,0,Weak,0.020491857
42973,Eric O. Lebigot,95105,49,224,263,8,0,Weak,0.030770226
661853,drewag,95103,28,142,131,41,0,Weak,0.022539352
417501,fuz,94943,27,218,393,5,0,Weak,0.028389862
142822,KV Prajapati,94819,20,151,188,50,0,Weak,0.022413441
283863,Derek 朕會功夫,94796,45,199,255,81,0,Weak,0.031449355
5726027,Gyan,94794,11,201,229,6,0,Weak,0.020951307
267831,AP257,94761,89,208,265,5411,1,Strong,0.211294793
92313,Daniel Vandersluis,94724,23,174,158,49,0,Weak,0.022891918
2310830,RiggsFolly,94702,22,108,152,119,0,Weak,0.023345445
211116,Spacedman,94692,12,148,232,5,0,Weak,0.020053873
714969,Kevin Bowersox,94677,19,164,198,144,0,Weak,0.025655812
747579,Abdennour TOUMI,94670,42,271,274,35,0,Weak,0.031253159
479989,Ben Jackson,94668,9,103,154,5,0,Weak,0.016743478
589259,Maarten Bodewes,94659,15,169,289,5,0,Weak,0.022391198
1426056,waitingkuo,94612,28,119,122,226,0,Weak,0.027673697
496488,eipi10,94606,28,220,300,5,0,Weak,0.026621205
2630078,Kirk Larkin,94551,17,236,214,13,0,Weak,0.022914028
81205,zombat,94506,25,158,165,158,0,Weak,0.026584078
2274212,lena,94477,11,156,161,12,0,Weak,0.018677129
168986,Clifford,94361,14,93,176,5,0,Weak,0.018075588
496803,thelatemail,94356,12,140,197,8,0,Weak,0.019183493
1587046,Alexis C.,94332,22,173,179,7,0,Weak,0.021707515
8454,Andy Lester,94267,16,106,162,5,0,Weak,0.018489918
598696,Vittorio Romeo,94218,37,277,451,5,0,Weak,0.033037605
670396,elclanrs,94211,21,137,171,41,0,Weak,0.021604539
3349551,Pரதீப்,94094,21,144,179,94,0,Weak,0.023597199
331508,Brock Adams,94086,23,243,313,2303,2,Average,0.099333751
2443,Allain Lalonde,94048,72,190,239,14,0,Weak,0.034715078
2915,Adam Davis,93972,61,273,334,683,0,Weak,0.057353328
11333,Boris Callens,93875,87,212,312,12,0,Weak,0.040015536
201078,iCollect.it Ltd,93862,26,189,210,201,0,Weak,0.029719514
860099,Kamil Kiełczewski,93861,34,402,375,5,0,Weak,0.033381093
405143,David Tang,93839,32,169,149,2666,2,Average,0.107762526
1154350,Fizer Khan,93737,30,148,156,7,0,Weak,0.022386059
176769,karlphillip,93736,38,254,449,5,0,Weak,0.032659378
224922,never_had_a_name,93718,107,279,393,5579,1,Strong,0.224789876
61164,Erik Funkenbusch,93660,29,201,292,1083,2,Average,0.060442573
422597,Colin Hebert,93539,16,164,154,1444,2,Average,0.065260319
626273,stema,93534,20,110,138,43,0,Weak,0.02006761
2538939,Code Different,93464,16,154,175,6,0,Weak,0.019724925
3853934,Michał Perłakowski,93409,30,165,189,400,0,Weak,0.035919992
791998,Petar Ivanov,93408,11,85,95,119,0,Weak,0.019000323
59541,Nate Cook,93396,32,220,178,1140,2,Average,0.060860589
119895,Macarse,93331,44,177,233,7,0,Weak,0.027731725
901048,Blazemonger,93320,28,147,181,183,0,Weak,0.027997607
165520,Prasoon Saurav,93300,51,245,348,18,0,Weak,0.033565028
2635,mmcdole,93215,61,190,224,152,0,Weak,0.036216233
383759,Hailwood,93201,113,277,425,622,0,Weak,0.068962793
567751,sandeep,93193,24,141,156,13,0,Weak,0.021013092
238134,deamon,93172,117,334,461,124,0,Weak,0.05600158
3185459,RomanPerekhrest,93150,4,76,113,17,0,Weak,0.014347489
19746,Piskvor,93110,46,182,226,12,0,Weak,0.028265988
1966109,Imanou Petit,93107,31,270,224,8,0,Weak,0.026635816
429,Patrick,93066,11,54,62,27,0,Weak,0.0146543
625403,amalloy,93063,8,150,216,5,0,Weak,0.01864325
496445,jdi,93045,20,174,209,58,0,Weak,0.023375245
161801,asmeurer,93034,29,182,257,15,0,Weak,0.025215815
1920232,peterm,92998,16,158,162,618,0,Weak,0.038945498
379235,daydreamer,92941,204,478,754,293,0,Weak,0.090156482
597607,Bo Persson,92923,31,153,211,2657,2,Average,0.108113153
7111561,derHugo,92783,9,94,141,5,0,Weak,0.016020213
400056,DarkDust,92752,19,199,231,7,0,Weak,0.022498136
35690,Senseful,92738,73,340,499,13,0,Weak,0.043521244
361684,gilly3,92715,26,148,179,6,0,Weak,0.021816191
227299,Ruan Mendes,92711,31,162,225,5,0,Weak,0.024186575
128967,Naftuli Kay,92690,108,290,432,20,0,Weak,0.049049898
3874623,Mark,92683,8,116,156,161,0,Weak,0.021541666
8446,Roger Lipscombe,92674,60,257,404,10,0,Weak,0.0366945
82609,Sebastien Lorber,92628,76,302,432,40,0,Weak,0.04278526
3001626,David Arenburg,92476,19,145,202,6,0,Weak,0.020647732
1380918,hexacyanide,92453,31,168,162,319,0,Weak,0.032925039
77779,Yishai,92391,31,195,266,15,0,Weak,0.026049073
192247,missingfaktor,92386,63,290,370,17,0,Weak,0.037531229
238978,Emil Vikstr&#246;m,92338,17,145,178,645,0,Weak,0.040002929
46914,Soviut,92318,54,211,285,5,0,Weak,0.031611418
179467,Juri Glass,92284,8,36,47,1634,2,Average,0.064309136
287586,dan04,92183,23,169,206,6,0,Weak,0.022104159
1065241,zzzz,92145,17,184,140,4516,1,Strong,0.163184792
166712,Anthony Forloney,92066,14,119,116,7,0,Weak,0.017108084
4435,Jimmy,91962,19,123,139,336,0,Weak,0.029259097
140816,Jo&#227;o Silva,91885,29,156,158,605,0,Weak,0.041159714
392044,Mike Christensen,91856,52,223,349,5,0,Weak,0.032730446
172350,Jake Wilson,91853,97,263,371,371,0,Weak,0.055763602
42139,jeroen,91808,22,118,132,5,0,Weak,0.01911861
616700,Erik,91802,13,203,192,207,0,Weak,0.026646372
1897,Imran,91765,26,101,132,176,0,Weak,0.025082702
1073107,dash,91750,4,55,72,2807,2,Average,0.101614537
372239,Toto,91749,63,97,135,5,0,Weak,0.027885382
90801,Arthur Ulfeldt,91705,30,205,285,506,0,Weak,0.04198019
497043,Chris Morgan,91610,28,217,220,229,0,Weak,0.031573015
9513184,Unmitigated,91602,12,104,109,5,0,Weak,0.016063252
28835,too much php,91564,37,133,140,1323,2,Average,0.064872877
711085,ninjagecko,91563,24,144,153,17,0,Weak,0.020923175
296974,glglgl,91543,13,157,230,5,0,Weak,0.020007848
115,UnkwnTech,91531,68,192,234,68,0,Weak,0.035139728
39975,Dustin,91518,21,115,133,788,0,Weak,0.043729806
795990,Anand S Kumar,91505,18,196,179,74,0,Weak,0.023063043
339637,Ken Chan,91480,26,157,189,13,0,Weak,0.022281662
2548,Fionnuala,91466,7,121,155,3004,1,Strong,0.111711287
236398,hackbod,91461,16,143,154,2295,2,Average,0.091611806
359307,Kurt Pfeifle,91460,24,271,358,161,0,Weak,0.032609562
267269,Praveen,91365,74,180,219,1287,2,Average,0.0746701
11343,CharlesB,91334,29,203,228,81,0,Weak,0.026920175
561309,laurent,91239,83,311,445,6,0,Weak,0.043553931
179715,jamesdlin,91224,14,185,225,5,0,Weak,0.02068383
9161,Chris B.,91212,26,103,143,7,0,Weak,0.019909424
3585796,Phil Dukhov,91211,22,277,302,8,0,Weak,0.026191316
48465,Jader Dias,91121,160,437,635,336,0,Weak,0.078021378
85360,Brandon Rhodes,91117,16,110,149,11,0,Weak,0.018068316
1891677,tao,91115,18,138,174,5,0,Weak,0.01946112
2408867,Lukas Kalbertodt,91054,34,278,338,6,0,Weak,0.029580172
1312143,Ken Thomases,90991,7,126,165,1870,2,Average,0.075883493
13430,Evan Teran,90981,34,188,246,5,0,Weak,0.025634576
14731,Gili,90940,109,420,732,9,0,Weak,0.057905051
30038,Vlad Bezden,90813,27,261,190,489,0,Weak,0.039821012
7297700,David Browne - Microsoft,90780,7,53,87,5,0,Weak,0.013268796
86463,harto,90633,9,49,62,2401,2,Average,0.089320134
110707,Wooble,90590,12,111,132,13,0,Weak,0.01682549
422,Chris Bunch,90581,37,130,128,614,0,Weak,0.041858742
632951,Pacerier,90507,112,387,650,237,0,Weak,0.063308668
39992,strager,90378,27,139,181,9,0,Weak,0.021672531
3776858,Cyrus,90283,15,112,173,5,0,Weak,0.018099223
457406,Matthias Bauch,90137,20,228,249,215,0,Weak,0.030000356
23072,Uri,90123,51,228,325,2688,2,Average,0.117247533
18255,Cade Roux,90105,42,186,268,41,0,Weak,0.028878756
2606013,Harry,90097,26,216,224,3169,1,Strong,0.124544366
2255089,Casimir et Hippolyte,90064,5,102,131,5,0,Weak,0.014721551
4465208,zsmb13,90048,11,237,239,5,0,Weak,0.021274261
8172857,Boussadjra Brahim,90043,19,163,183,6,0,Weak,0.020303525
25068,Tom Lehman,89853,72,207,280,306,0,Weak,0.044690174
981049,Michael Dautermann,89722,18,174,224,6,0,Weak,0.02115114
22364,Markus Jarderot,89711,23,141,142,5,0,Weak,0.019770806
180784,Felix,89696,44,152,169,565,0,Weak,0.043096069
11834,moonshadow,89671,7,87,122,542,0,Weak,0.031689198
76701,Ram Rachum,89667,88,258,391,10,0,Weak,0.042293524
160173,David Murdoch,89632,40,155,192,6,0,Weak,0.024961987
9859,rampion,89618,49,209,321,5,0,Weak,0.030861175
722121,Gareth Latty,89571,18,184,187,6,0,Weak,0.020554237
1338,Jason,89542,15,137,151,5,0,Weak,0.018067128
31569,Richard Garside,89535,12,88,98,12,0,Weak,0.01543073
8283848,JPG,89480,24,164,236,5,0,Weak,0.02246957
2998271,har07,89475,12,87,143,510,0,Weak,0.032211454
251173,Buhake Sindi,89463,30,177,234,5,0,Weak,0.024044824
3937,Lou Franco,89367,14,137,199,295,0,Weak,0.02807581
441757,sideshowbarker,89337,30,220,216,19,0,Weak,0.025012956
456584,user456584,89335,16,80,108,316,0,Weak,0.026013693
1201032,flodel,89315,21,190,225,730,0,Weak,0.045171649
292291,Jiew Meng,89297,194,535,845,175,0,Weak,0.086853632
6946,Anurag Uniyal,89271,41,181,223,1130,2,Average,0.062127443
168175,Flexo - Save the data dump,89132,22,205,286,13,0,Weak,0.02418238
15880,Powerlord,89041,17,130,179,5,0,Weak,0.018895864
249341,Hooked,88958,46,198,272,18,0,Weak,0.029231283
637853,Thomas,88905,13,127,162,462,0,Weak,0.032098122
1413395,πάντα ῥεῖ,88890,13,126,200,477,0,Weak,0.033365126
889949,DaveRandom,88828,11,161,174,49,0,Weak,0.019486415
97248,pts,88815,26,117,203,6,0,Weak,0.02114275
60096,Andy White,88801,48,178,212,137,0,Weak,0.031730021
365496,bames53,88776,15,191,255,7,0,Weak,0.021415269
17693,Matt,88767,25,65,68,6,0,Weak,0.016905785
831878,Ray Toal,88756,20,186,245,9,0,Weak,0.022272051
9698684,yatu,88694,12,93,149,14,0,Weak,0.016581038
2937831,jakevdp,88658,15,140,177,5,0,Weak,0.018570059
882003,john,88350,5,61,95,6,0,Weak,0.01287264
463304,700 Software,88311,89,244,350,77,0,Weak,0.043289673
2424,ChrisLively,88275,27,174,249,26,0,Weak,0.024140642
380231,tacaswell,88203,23,222,203,5,0,Weak,0.02261669
28128,David Grayson,88150,24,159,195,5,0,Weak,0.021307192
18627,Alex Ott,88139,10,110,157,10,0,Weak,0.016469509
11296,Bert F,87983,12,114,126,253,0,Weak,0.024050943
55562,lprsd,87943,48,142,169,264,0,Weak,0.033962603
1959747,Antonio Carlos Ribeiro,87937,22,221,205,216,0,Weak,0.029093426
1194415,membersound,87897,223,691,1238,5,0,Weak,0.099502043
60261,Dan Lew,87770,33,184,177,5,0,Weak,0.023420041
751090,carlosfigueira,87723,14,137,176,5,0,Weak,0.018135916
2827823,Asons,87704,12,119,175,40,0,Weak,0.018391761
53341,MatBailie,87680,19,114,144,5,0,Weak,0.018068141
15872,Adam Franco,87656,5,39,39,5,0,Weak,0.011076766
30674,Pure.Krome,87577,123,429,701,14,0,Weak,0.060274019
4172,kender,87561,26,106,146,185,0,Weak,0.025215205
1310,ScArcher2,87553,47,124,161,788,0,Weak,0.049803467
5772882,Anonymous,87550,15,164,181,5,0,Weak,0.019023874
21945,mhawke,87544,10,122,142,1478,2,Average,0.063041553
72583,Jakub Arnold,87520,94,236,334,144,0,Weak,0.04591908
9567,Torsten Marek,87480,21,95,98,1228,2,Average,0.056013501
115845,Shawn Chin,87474,20,168,193,8,0,Weak,0.020569323
42974,Mat,87409,35,96,112,10,0,Weak,0.020694665
169346,JeremyP,87391,15,129,164,5,0,Weak,0.017886257
2025923,Tushar,87383,21,164,182,46,0,Weak,0.021668464
343204,Snowcrash,87349,101,287,418,365,0,Weak,0.057387341
113141,Justin,87295,49,231,374,210,0,Weak,0.038681894
3794812,Nicholas Tower,87198,10,116,127,5,0,Weak,0.015671861
690854,thecodeparadox,87163,22,143,164,9,0,Weak,0.019848407
310574,Gabe,87154,13,144,239,723,0,Weak,0.042183265
5291015,Inian,87125,15,167,183,6,0,Weak,0.01910629
319403,cHao,87116,21,147,178,5,0,Weak,0.01987699
493939,user,87114,18,200,190,1947,2,Average,0.082400721
254528,John Hartsock,87112,23,136,146,63,0,Weak,0.02124773
18157,Jim Garrison,87037,20,162,197,27,0,Weak,0.021072201
1267661,Sam,87008,21,185,180,2878,2,Average,0.112146519
6491,gimel,86962,10,80,104,372,0,Weak,0.026052669
10585,Eran Galperin,86945,25,119,132,845,0,Weak,0.045891872
5043867,Pardeep Jain,86928,38,172,220,199,0,Weak,0.031260571
202009,Andy Thomas,86924,12,112,160,5,0,Weak,0.016702397
1078084,Akavall,86912,58,215,262,248,0,Weak,0.03911039
507519,thkala,86885,24,167,205,58,0,Weak,0.023210959
61027,Nosredna,86812,16,98,124,5347,1,Strong,0.186501924
2097240,Daniel M&#246;ller,86810,24,202,222,5,0,Weak,0.022630795
188715,Daniel Ruoso,86796,2,20,8,974,2,Average,0.040054991
472375,Shakti Singh,86794,21,142,156,49,0,Weak,0.020655875
145346,Mottie,86781,30,132,248,447,0,Weak,0.037084115
246776,Cage,86781,91,339,534,10,0,Weak,0.047380674
15955,Nils Pipenbrinck,86759,33,157,224,2505,2,Average,0.103264819
496949,user496949,86645,150,318,438,4465,1,Strong,0.199807074
44743,recursive,86600,36,156,246,8,0,Weak,0.024904249
55246,Sridhar Ratnakumar,86570,66,152,196,94,0,Weak,0.033184842
485343,rustyx,86540,28,224,298,5,0,Weak,0.025588051
1066031,Chris Seymour,86451,32,166,209,5,0,Weak,0.023318294
1074592,Brigand,86448,20,168,174,1597,2,Average,0.070590654
3679676,Jayson Minard,86306,40,199,233,298,0,Weak,0.03563363
1103052,Mark A. Nicolosi,86301,11,47,46,3550,1,Strong,0.125366825
1848654,melpomene,86277,8,97,157,2052,2,Average,0.080474679
238419,BlueRaja - Danny Pflughoeft,86253,36,209,297,5,0,Weak,0.026993517
1281433,Joshua Taylor,86227,9,164,379,5,0,Weak,0.021743651
130015,chobo2,86213,211,554,869,11,0,Weak,0.085944343
107415,Matchu,86133,18,155,160,244,0,Weak,0.026467666
837534,Mike M&#252;ller,86092,21,174,165,5,0,Weak,0.020042732
2138752,Bhojendra Rauniyar,86058,36,179,241,136,0,Weak,0.029292685
308903,joaquin,86043,31,146,155,41,0,Weak,0.022600333
445543,stivlo,85956,35,148,201,420,0,Weak,0.036570424
2199,Mark Brackett,85913,17,113,157,462,0,Weak,0.032184669
1065197,Luiggi Mendoza,85898,17,160,355,39,0,Weak,0.023969797
396458,NullUserException,85842,31,212,239,5,0,Weak,0.024644689
1407478,davidkonrad,85742,17,211,273,5,0,Weak,0.022208934
226897,Abe Miessler,85657,104,324,496,699,0,Weak,0.070925201
93966,Phill Pafford,85592,92,268,385,520,0,Weak,0.058959341
542270,Opal,85592,29,202,220,6,0,Weak,0.0235746
6694,Ben Gottlieb,85522,22,180,173,319,0,Weak,0.030482391
23643,Alex B,85502,49,213,285,28,0,Weak,0.030359447
145403,Ned Deily,85495,17,134,156,5,0,Weak,0.018016492
5628,Prestaul,85454,10,89,85,7,0,Weak,0.014023414
15682,rslite,85422,4,49,48,10,0,Weak,0.011121922
1100107,St&#233;phane Laurent,85319,18,141,263,517,0,Weak,0.036949501
6024220,Daniel Rearden,85305,14,205,193,228,0,Weak,0.026735507
240733,stakx - no longer contributing,85185,20,177,279,1567,2,Average,0.071907937
315168,Mikko Ohtamaa,85182,63,297,483,25,0,Weak,0.039393135
13673,David Segonds,85173,10,50,67,496,0,Weak,0.028322964
3603,Richard Szalay,85169,19,186,242,57,0,Weak,0.023033169
3422102,David C. Rankin,85160,6,67,95,9,0,Weak,0.012894898
1301972,Todd A. Jacobs,85150,15,147,209,6,0,Weak,0.018969063
32914,Mason Wheeler,85046,54,288,510,11,0,Weak,0.037302568
395857,Franck Dernoncourt,84916,82,375,557,5,0,Weak,0.046227817
10947,benzado,84876,22,114,138,176,0,Weak,0.023677483
318425,Fredrik Hedblad,84872,25,271,268,5,0,Weak,0.025063732
4853,Owen,84791,21,125,116,2804,2,Average,0.106836105
124486,Evan Carroll,84736,53,299,518,6,0,Weak,0.037286357
192,tags2k,84675,32,81,106,446,0,Weak,0.033082796
106671,Nikolai Fetissov,84647,13,119,175,1349,2,Average,0.059862017
6241235,QHarr,84525,14,58,105,11,0,Weak,0.014681981
232707,Michał Marczyk,84469,13,204,212,2229,2,Average,0.090460989
43582,Bombe,84442,20,128,127,5,0,Weak,0.017796761
19212,Brian M. Hunt,84416,76,237,351,74,0,Weak,0.03964029
219743,Gazler,84388,18,285,245,795,0,Weak,0.048382973
1064226,Frederick Cheung,84352,9,157,175,808,0,Weak,0.04253032
123582,Rich Seller,84348,23,176,179,1361,2,Average,0.063749889
42585,Alohci,84320,16,121,164,5,0,Weak,0.017527887
1212596,Paul Draper,84289,53,216,303,70,0,Weak,0.032877649
95944,Richard Knop,84239,155,402,564,65,0,Weak,0.065090011
264,Xenph Yan,84171,16,51,55,3162,1,Strong,0.114131656
11830,jop,84165,10,59,52,42,0,Weak,0.01361389
43681,sleske,84106,40,197,240,5,0,Weak,0.026123055
1440565,Code-Apprentice,84013,26,163,290,41,0,Weak,0.02446661
14089,paercebal,83980,40,135,161,5,0,Weak,0.023082488
11354,Stefan Gehrig,83870,24,162,193,5,0,Weak,0.020757758
2847,John Boker,83839,17,101,130,13,0,Weak,0.016784093
217332,danben,83830,18,127,149,731,0,Weak,0.040820077
259541,froadie,83738,79,171,236,1467,2,Average,0.080667822
298624,fl00r,83730,33,222,239,6,0,Weak,0.025056633
107277,Matt Huggins,83729,37,153,220,6,0,Weak,0.024060052
2204410,Jaap,83721,36,190,203,8,0,Weak,0.024330986
18122,Oliver Drotbohm,83591,19,236,219,5,0,Weak,0.021750823
4926,Jason Cohen,83587,26,111,114,341,0,Weak,0.029071826
