user_id,DisplayName,Reputation,profile_views,up_votes_given_by_user,down_votes_given_by_user,CreationDate,LastAccessDate,gold_badges,silver_badges,bronze_badges,question_count,answer_count,comment_count,total_answer_score,accepted_answer_count,bounties_earned,bio_length,has_website,Location
17693,Matt,88807,2195,119,2,18-09-2008 13:46,09-02-2026 14:02,25,65,68,54,10,27,28,7,,58,1,United States
831878,Ray Toal,88766,7871,3439,0,06-07-2011 15:14,07-02-2026 20:40,20,187,245,91,1239,2991,7675,521,100,65,1,"Los Angeles, CA"
2937831,jakevdp,88708,15222,1469,19,30-10-2013 15:06,25-01-2026 18:08,15,140,177,13,1839,1096,6661,1266,775,,1,
9698684,yatu,88694,5946,3257,681,25-04-2018 15:52,11-02-2026 08:31,12,93,149,41,2290,3498,6836,1304,200,1611,1,"Barcelona, Catalunya"
882003,john,88360,8152,3215,794,06-08-2011 14:20,14-02-2026 20:31,5,61,95,29,3251,14709,6383,1497,,,0,
463304,700 Software,88341,5108,1027,75,30-09-2010 21:11,11-11-2025 15:52,89,244,350,345,217,796,1381,83,,749,1,"Chattanooga, Tennessee, USA"
2424,ChrisLively,88285,7485,9112,353,22-08-2008 04:09,01-01-2026 17:02,27,174,249,67,2190,3645,6525,671,1375,72,1,United States
380231,tacaswell,88223,12596,1748,656,30-06-2010 15:27,06-02-2026 22:18,23,222,203,6,925,4667,7928,560,200,210,1,"New York, NY, United States"
28128,David Grayson,88160,7093,3394,520,15-10-2008 06:16,14-02-2026 23:16,24,159,195,37,1725,2920,7183,682,300,472,1,"Las Vegas, NV"
18627,Alex Ott,88159,14054,6627,45,19-09-2008 07:53,08-02-2026 17:43,10,110,157,2,3139,4713,6305,1547,750,1323,1,"Paderborn, North-Rhine-Westphalia, Germany"
11296,Bert F,88023,3673,1698,71,16-09-2008 06:56,19-05-2025 15:31,12,114,126,0,453,505,8531,181,425,119,1,Virginia
55562,lprsd,87973,5797,1391,9,15-01-2009 19:02,08-05-2025 07:30,48,142,169,94,542,258,2916,149,50,147,1,
1959747,Antonio Carlos Ribeiro,87937,6342,175,59,08-01-2013 23:55,25-06-2025 15:27,22,221,205,27,1129,977,7650,660,425,749,1,"Rio de Janeiro, Brazil"
1194415,membersound,87897,6256,2449,223,07-02-2012 10:38,12-02-2026 16:52,223,692,1238,2044,346,2768,860,160,,78,1,
60261,Dan Lew,87780,5846,617,0,29-01-2009 16:16,13-02-2026 18:24,33,185,177,45,354,325,6856,177,50,0,1,
53341,MatBailie,87762,7794,3160,587,09-01-2009 13:56,14-02-2026 22:53,19,114,144,42,2519,11419,6722,1222,350,0,1,United Kingdom
15872,Adam Franco,87736,799,378,9,17-09-2008 13:16,12-02-2026 19:04,5,39,39,12,39,36,8487,15,,1871,1,Vermont
2827823,Asons,87724,10811,1429,4375,29-09-2013 06:50,18-12-2025 17:46,12,119,175,25,2694,10520,6392,1829,2350,618,1,Norway
751090,carlosfigueira,87723,4956,2447,114,12-05-2011 18:12,27-01-2026 21:21,14,137,176,3,1482,1088,7214,957,750,1445,1,"Redmond, WA"
30674,Pure.Krome,87605,8837,9778,209,23-10-2008 06:54,13-02-2026 21:00,123,429,702,881,279,2053,2054,93,75,689,1,"Melbourne, Australia"
21945,mhawke,87564,3509,1392,618,25-09-2008 00:28,10-01-2022 05:27,10,122,142,0,2330,2945,7057,1074,100,0,1,"Sydney NSW, Australia"
4172,kender,87561,3053,1431,99,02-09-2008 08:54,04-02-2026 04:26,26,106,146,116,112,177,7391,30,,274,1,Poland
5772882,Anonymous,87557,16001,9925,1384,11-01-2016 09:36,13-02-2026 19:07,15,164,181,7,3169,19105,7068,1088,300,636,1,Nowhere
1310,ScArcher2,87553,3070,1192,17,14-08-2008 13:42,01-12-2023 18:50,47,124,161,108,106,163,8534,33,,145,1,"Jackson, Mississippi, United States"
72583,Jakub Arnold,87540,4947,1768,72,02-03-2009 00:04,05-09-2025 17:27,94,236,334,323,149,277,785,59,,209,1,"Prague, Czech Republic"
9567,Torsten Marek,87500,3561,769,39,15-09-2008 19:11,17-09-2022 13:52,21,95,98,7,203,164,8848,64,100,90,1,"Zurich, Switzerland"
115845,Shawn Chin,87474,4772,2908,533,02-06-2009 08:04,13-02-2026 21:34,21,168,193,23,555,1008,7949,285,125,0,1,"Oxfordshire, United Kingdom"
42974,Mat,87419,2484,350,5,03-12-2008 20:54,12-02-2026 23:04,35,96,112,77,43,79,126,9,,0,0,United Kingdom
2025923,Tushar,87393,14508,1461,6931,30-01-2013 15:25,23-01-2026 11:56,21,165,182,8,1953,7680,7641,1113,150,332,0,"Pune, Maharashtra, India"
169346,JeremyP,87391,5632,2994,229,06-09-2009 18:00,05-02-2026 17:42,15,129,164,0,2113,4922,7382,811,100,50,1,"Reading, United Kingdom"
343204,Snowcrash,87389,3539,111,40,17-05-2010 15:36,27-01-2025 12:46,101,287,420,649,124,525,3892,29,25,0,1,"London, United Kingdom"
113141,Justin,87305,4754,3207,105,27-05-2009 12:53,01-07-2025 20:53,49,231,375,215,1144,1305,6343,417,125,159,1,"Reading, United Kingdom"
3794812,Nicholas Tower,87248,3550,483,98,01-07-2014 17:18,15-02-2026 00:11,10,116,127,3,2130,2806,6497,1413,250,0,1,
5291015,Inian,87205,6619,4050,1484,02-09-2015 05:11,13-02-2026 15:44,15,167,183,43,1873,6019,6628,1250,1550,128,1,"Chennai, Tamil Nadu, India"
690854,thecodeparadox,87163,11545,1781,25,04-04-2011 09:35,14-02-2026 21:50,22,143,164,44,1858,814,7717,733,200,50,1,Bangladesh
310574,Gabe,87154,9416,2243,338,17-09-2008 05:15,04-02-2024 02:19,13,144,239,5,1409,5249,7832,531,175,,0,
254528,John Hartsock,87132,2977,1601,137,20-01-2010 01:43,03-02-2026 14:03,23,136,146,27,851,1043,8937,325,500,25,1,"Columbus, OH"
319403,cHao,87126,10667,2772,892,17-04-2010 20:31,11-02-2026 15:38,21,147,178,8,1333,7500,7693,501,,253,1,"Richmond, VA"
493939,user,87124,8666,1726,3373,01-11-2010 18:48,28-09-2020 13:07,18,200,190,1,1401,4165,6410,1147,5300,0,1,
18157,Jim Garrison,87047,20754,3777,35677,18-09-2008 19:36,15-02-2026 00:43,20,162,197,26,2581,11484,6985,1009,,93,1,"Portland, OR"
6491,gimel,87008,3358,41,1,15-09-2008 11:12,20-01-2025 12:49,10,80,104,0,602,172,8218,122,100,0,1,
1267661,Sam,87008,5045,611,112,13-03-2012 22:21,12-03-2018 21:44,21,185,180,3,1513,3165,7050,981,150,0,1,
1078084,Akavall,86952,3522,10820,384,02-12-2011 19:19,23-05-2025 23:44,58,215,262,137,530,849,6186,125,,283,1,
10585,Eran Galperin,86935,4121,518,103,16-09-2008 00:09,05-10-2023 18:52,25,119,132,12,280,270,9425,110,,403,1,"Austin, TX, USA"
202009,Andy Thomas,86934,4761,2093,83,03-11-2009 19:20,14-02-2026 16:12,12,112,160,41,1017,2199,7818,375,550,294,1,"Madison, Wisconsin, United States"
5043867,Pardeep Jain,86928,9467,1380,9,24-06-2015 09:16,12-07-2025 07:22,38,172,220,78,1003,2986,6897,339,,1162,1,"Bathinda, Punjab, India"
507519,thkala,86915,4180,1130,189,14-11-2010 18:21,08-02-2026 22:09,24,167,205,47,833,1481,7539,377,550,95,1,Greece
61027,Nosredna,86852,18523,1432,116,31-01-2009 18:11,08-06-2011 18:05,16,99,124,26,432,1396,7718,60,50,363,1,"Bend, OR"
472375,Shakti Singh,86814,7183,1158,453,11-10-2010 14:19,09-02-2026 10:06,21,142,156,36,921,1097,7611,342,,8,1,India
2097240,Daniel Möller,86810,15812,4010,29,21-02-2013 21:35,12-02-2026 19:38,24,202,222,126,1532,3913,6349,821,6700,39,1,"Rio de Janeiro, RJ, Brasil"
188715,Daniel Ruoso,86796,1534,12,1,12-10-2009 22:11,29-05-2023 14:27,2,20,8,1,10,5,8663,2,,14,1,"New York, NY"
246776,Cage,86791,4899,2376,65,08-01-2010 22:16,17-01-2026 11:35,91,339,535,589,309,1021,1851,79,50,0,1,
145346,Mottie,86781,5546,3451,29,26-07-2009 17:32,06-11-2024 13:17,30,132,248,58,1795,2697,3943,924,775,99,1,
15955,Nils Pipenbrinck,86777,7411,3039,288,17-09-2008 13:43,20-03-2019 06:27,33,157,224,48,613,519,7792,244,,44,1,"Hamburg, Germany"
496949,user496949,86665,2711,541,20,04-11-2010 08:45,06-11-2013 12:04,150,318,438,547,2,179,0,0,,,0,
44743,recursive,86640,6057,5948,391,09-12-2008 20:46,12-02-2026 00:54,36,156,246,88,970,1924,7022,292,550,112,1,"Davis, CA"
485343,rustyx,86590,7030,3552,1112,23-10-2010 22:35,14-02-2026 16:50,28,225,298,117,1575,3792,7868,725,25,512,1,Netherlands
55246,Sridhar Ratnakumar,86580,7040,1967,215,15-01-2009 00:18,25-10-2025 16:52,66,152,196,165,124,415,2824,42,,0,1,"Québec, QC, Canada"
1066031,Chris Seymour,86481,6535,3520,1174,25-11-2011 17:13,13-02-2026 14:16,32,166,210,63,1177,1458,7468,547,250,0,1,"Oxford, United Kingdom"
1074592,Brigand,86438,7509,1816,250,01-12-2011 01:52,13-09-2021 17:18,20,168,174,31,847,1547,7941,375,250,1984,1,Arizona
3679676,Jayson Minard,86336,5205,673,477,27-05-2014 12:05,04-04-2025 03:15,40,200,233,26,307,1086,7959,178,250,213,1,Costa Rica
1103052,Mark A. Nicolosi,86311,1193,82,6,28-09-2008 20:24,09-05-2016 00:59,11,47,46,17,56,54,800,16,,,1,"Springfield, MO"
1848654,melpomene,86297,11323,1030,7665,23-11-2012 23:08,15-06-2020 20:40,8,97,157,1,2089,13902,7104,1187,,0,1,
238419,BlueRaja - Danny Pflughoeft,86273,22035,5318,781,23-12-2009 19:04,14-02-2026 00:04,36,209,300,107,852,3207,7270,217,1350,195,0,
1281433,Joshua Taylor,86237,10639,3852,2673,20-03-2012 16:23,11-02-2026 17:00,9,164,379,8,1854,7353,7005,1124,,2,1,USA
130015,chobo2,86223,4577,387,17,14-06-2009 01:36,16-01-2026 21:56,211,554,871,1321,67,2996,69,23,,0,1,
107415,Matchu,86173,5031,2079,129,13-02-2009 01:34,27-05-2025 23:20,18,156,160,47,685,1237,7692,333,,21,1,Florida
837534,Mike Müller,86082,4487,1627,45,10-07-2011 10:47,10-02-2026 13:06,21,174,165,0,1766,1414,7235,894,350,61,1,Germany
2138752,Bhojendra Rauniyar,86068,11190,1289,2997,06-03-2013 07:00,13-09-2025 02:21,36,179,241,398,3032,5302,6265,843,225,22,1,Nepal
308903,joaquin,86063,5697,1360,67,04-04-2010 23:05,17-12-2025 11:52,31,146,155,21,612,1138,7588,270,50,22,1,"Barcelona, Spain"
445543,stivlo,85976,3275,1582,24,12-09-2010 11:22,03-12-2024 12:24,36,148,201,111,364,724,6086,141,100,1127,1,"London, United Kingdom"
1065197,Luiggi Mendoza,85928,23540,10477,3949,25-11-2011 07:53,19-12-2025 01:08,17,161,356,47,2101,14632,6717,1094,250,342,1,"Lima, Peru"
2199,Mark Brackett,85923,12937,811,130,20-08-2008 21:32,22-10-2024 13:12,17,113,157,10,893,530,8039,295,100,0,1,"Gainesville, FL"
396458,NullUserException,85854,29023,2033,836,20-07-2010 05:10,13-02-2026 23:59,31,212,239,35,700,4094,7394,379,400,1499,1,"Austin, TX"
1407478,davidkonrad,85742,7653,2700,998,21-05-2012 09:13,13-02-2026 10:54,17,211,273,13,1640,3993,6836,1080,750,3154,1,Denmark
226897,Abe Miessler,85677,5420,3455,671,08-12-2009 05:32,28-02-2024 21:13,104,325,496,565,1268,2486,4045,393,125,608,1,CA
542270,Opal,85632,7142,7581,446,14-12-2010 16:52,13-02-2026 10:36,29,202,220,81,1269,3114,6965,821,550,252,1,Warsaw/Poland
93966,Phill Pafford,85592,5987,2659,24,21-04-2009 19:00,25-08-2024 01:08,92,268,385,360,976,2050,2275,370,225,610,1,Michigan
23643,Alex B,85542,4051,2797,69,30-09-2008 01:26,13-02-2026 11:23,49,213,285,154,289,581,6013,130,150,35,1,"Sydney, Australia"
6694,Ben Gottlieb,85522,5531,487,16,15-09-2008 12:30,14-03-2025 03:05,22,180,173,21,829,309,7253,370,25,58,1,United States
145403,Ned Deily,85505,5029,509,13,26-07-2009 21:37,10-02-2026 20:26,17,134,156,0,736,1126,7734,441,,288,1,"Bethlehem, PA"
5628,Prestaul,85464,3187,784,209,10-09-2008 15:11,06-02-2026 21:21,10,89,85,5,190,371,8447,77,,75,1,"Denver, CO"
15682,rslite,85452,1764,1792,5,17-09-2008 11:49,14-02-2026 22:03,4,49,48,15,159,98,8167,38,,0,1,United States
1100107,Stéphane Laurent,85349,8175,1896,130,15-12-2011 14:54,28-08-2024 04:41,18,141,263,360,2675,4650,5144,1556,1075,0,1,
6024220,Daniel Rearden,85325,5675,1123,1227,06-03-2016 03:47,13-06-2025 13:53,14,206,193,8,1281,1659,6750,963,2375,157,1,"Lynchburg, VA, United States"
315168,Mikko Ohtamaa,85252,9045,8173,137,13-04-2010 06:18,12-02-2026 05:04,63,297,484,496,1652,3013,5243,622,500,146,1,Inari
3603,Richard Szalay,85199,6710,2262,64,29-08-2008 09:45,01-12-2025 12:32,19,186,242,96,1097,1395,6796,471,1175,0,1,"Sydney, Australia"
240733,stakx - no longer contributing,85185,8765,4154,1460,30-12-2009 08:10,13-10-2021 07:03,20,177,279,114,688,2465,7305,325,650,577,1,
13673,David Segonds,85183,4282,1040,118,16-09-2008 20:28,18-09-2024 20:26,10,50,68,10,74,47,7654,15,,0,1,"Montpellier, France"
1301972,Todd A. Jacobs,85170,5079,307,895,29-03-2012 21:58,13-02-2026 15:38,15,147,209,28,1600,1734,7428,519,325,2965,1,
3422102,David C. Rankin,85160,18858,4291,29,15-03-2014 02:11,14-02-2026 22:38,6,67,95,28,4492,24477,5961,1536,300,46,1,"Nacogdoches, TX, United States"
32914,Mason Wheeler,85066,8393,4085,207,30-10-2008 22:10,04-02-2026 21:14,54,288,510,431,948,1942,4858,375,50,111,1,"Seattle, WA"
395857,Franck Dernoncourt,84972,10733,3051,385,19-07-2010 13:34,15-02-2026 00:40,82,375,559,443,567,885,6107,183,50,1345,1,
10947,benzado,84886,3056,2761,143,16-09-2008 03:19,04-08-2025 06:37,22,114,138,25,470,604,8196,201,100,283,1,"New York, NY"
318425,Fredrik Hedblad,84882,4733,2179,88,16-04-2010 11:24,11-02-2026 14:00,25,271,268,23,696,896,7255,549,1475,185,1,Sweden
4853,Owen,84801,1977,461,29,06-09-2008 01:42,25-05-2018 03:46,21,125,116,8,239,98,8328,120,50,0,1,"Portland, OR, United States"
124486,Evan Carroll,84776,14860,2244,609,17-06-2009 16:37,11-02-2026 06:56,53,299,518,513,751,2111,4481,286,200,268,1,"Houston, TX"
192,tags2k,84695,1121,102,13,03-08-2008 10:15,07-11-2024 09:17,32,81,106,65,29,80,245,9,,84,1,"Harrogate, England, United Kingdom"
106671,Nikolai Fetissov,84667,10011,3170,6,13-05-2009 21:30,19-05-2022 17:33,13,119,175,1,1767,1767,7306,558,450,344,1,"New York, NY"
6241235,QHarr,84535,10213,4061,1254,22-04-2016 14:29,16-01-2026 07:19,14,58,105,39,4751,14029,4850,2306,275,3275,1,UK
43582,Bombe,84477,4959,6996,1034,05-12-2008 11:18,14-02-2026 11:40,20,128,127,10,561,653,7833,124,,61,1,"Hamburg, Germany"
232707,Michał Marczyk,84469,4934,1527,0,16-12-2009 07:05,21-12-2019 04:15,13,204,212,0,774,916,7574,527,575,0,1,
19212,Brian M. Hunt,84456,3406,7499,44,19-09-2008 19:19,14-11-2025 17:03,76,239,351,278,147,571,2779,46,,99,1,Canada
42585,Alohci,84455,5081,3533,1183,02-12-2008 19:28,14-02-2026 23:29,16,121,164,9,1404,3931,6860,802,2000,270,1,"Luton, United Kingdom"
219743,Gazler,84388,6338,1539,40,27-11-2009 00:00,24-11-2023 19:00,18,285,245,19,857,801,7518,531,50,31,1,"Midlands, United Kingdom"
1212596,Paul Draper,84369,7767,2608,52,15-02-2012 22:55,12-02-2026 17:01,53,218,303,302,694,1452,5449,287,425,105,1,"Lehi, UT, USA"
1064226,Frederick Cheung,84362,4007,3101,802,24-11-2011 15:20,11-11-2023 20:10,9,157,175,0,1723,2831,6449,1048,3825,125,1,"Cambridge, United Kingdom"
123582,Rich Seller,84358,4777,1430,30,16-06-2009 09:12,07-05-2022 20:04,23,176,179,17,633,470,7748,255,975,0,1,"Sheffield, England United Kingdom"
95944,Richard Knop,84239,5542,1494,44,25-04-2009 12:57,23-11-2025 02:18,155,403,564,651,142,869,672,61,,858,1,"London, United Kingdom"
11830,jop,84175,2515,493,21,16-09-2008 11:38,05-02-2026 02:59,10,59,52,0,94,57,8472,29,,35,1,"Singapore, Singapore"
264,Xenph Yan,84171,5686,675,28,04-08-2008 09:58,01-06-2017 09:39,16,51,55,13,22,22,4953,8,100,49,1,"Sydney, Australia"
43681,sleske,84124,4705,9153,308,05-12-2008 15:32,13-02-2026 16:15,40,197,240,70,717,2000,6610,213,400,65,0,"Düsseldorf, Germany"
1440565,Code-Apprentice,84023,24818,16363,1297,06-06-2012 18:45,17-12-2025 00:21,27,163,290,265,3727,20464,5924,1049,25,514,1,United States
14089,paercebal,83988,6279,595,57,16-09-2008 21:56,12-02-2026 17:47,40,136,161,39,277,995,10672,59,,1062,1,France
217332,danben,83890,2829,288,58,23-11-2009 20:44,27-01-2024 01:25,18,127,149,22,562,662,7124,178,450,86,0,"New York, NY"
11354,Stefan Gehrig,83880,4076,3486,51,16-09-2008 07:22,13-02-2026 15:08,24,162,194,9,610,522,7735,287,275,255,1,"Heilbronn, Germany"
2847,John Boker,83839,3601,2512,32,25-08-2008 14:12,13-02-2026 14:53,17,101,130,25,802,640,7292,244,100,145,1,"Columbus, OH"
259541,froadie,83768,2289,1236,9,26-01-2010 20:14,21-01-2022 15:40,79,172,236,229,160,516,1427,47,,0,1,
107277,Matt Huggins,83749,2774,2174,163,14-05-2009 19:23,14-02-2026 19:51,37,153,220,174,264,637,1664,115,250,199,1,"Leander, TX, USA"
298624,fl00r,83740,4876,4145,71,21-03-2010 21:15,12-02-2026 15:11,33,222,239,129,1121,1648,6933,509,325,22,1,Easter Island
2204410,Jaap,83721,14977,7053,2409,24-03-2013 11:49,11-02-2026 10:31,36,190,203,37,1160,3074,7165,667,150,167,1,The Netherlands
4926,Jason Cohen,83607,8271,1117,164,06-09-2008 18:01,20-02-2025 22:30,26,111,114,17,248,137,5595,59,100,294,1,"Austin, TX"
18122,Oliver Drotbohm,83601,18796,566,95,18-09-2008 19:07,13-02-2026 15:39,19,236,219,7,637,610,7561,380,400,275,1,"Dresden, Germany"
352552,Adam Rackis,83564,7717,8568,352,26-05-2010 21:08,25-01-2026 21:03,57,281,402,300,1109,2209,6525,542,,0,1,Edmond OK
11568,Aron Rotteveel,83413,3007,1745,111,16-09-2008 09:12,30-09-2025 07:37,17,106,129,37,229,293,5352,103,,44,1,"Zwolle, Netherlands"
116923,adrianbanks,83408,4353,3180,77,03-06-2009 21:38,14-02-2026 22:46,23,180,208,31,533,629,7413,263,,582,1,"Cambridge, United Kingdom"
16241,Vaccano,83380,5663,3820,102,17-09-2008 15:38,05-02-2026 01:09,163,513,931,1344,317,1660,1598,114,50,64,1,United States
3371862,Renaud Tarnec,83376,7208,1799,577,02-03-2014 22:07,11-02-2026 16:06,10,99,130,24,2748,4816,5601,1739,200,977,1,"Brussels, Belgium"
463115,jeb,83350,8789,9056,1067,30-09-2010 17:44,14-02-2026 21:43,20,181,237,20,1390,2751,7504,686,75,0,1,"Bochum, Germany"
844882,Alex Lockwood,83339,18028,2616,806,14-07-2011 15:19,13-02-2026 17:53,39,209,250,19,746,1938,7570,340,1275,1456,1,"San Francisco, CA, USA"
84270,John Machin,83279,11676,534,552,29-03-2009 14:21,14-07-2017 08:14,12,147,193,2,1241,3050,7451,377,400,0,0,
527185,Chandu,83263,6441,2243,94,01-12-2010 21:18,21-11-2025 21:36,19,137,137,9,1389,1246,7439,558,,36,1,"Bradford, Ontario, Canada"
550966,Pankaj Kumar,83248,8621,1305,866,22-12-2010 08:37,25-01-2026 11:41,29,174,188,80,628,2634,7122,390,225,1224,1,Singapore
3834,Graviton,83247,11942,8558,300,31-08-2008 06:25,11-02-2026 07:54,150,444,616,627,430,865,1485,136,0,29,1,
155077,Stefan Steiger,83180,10363,6236,55,12-08-2009 13:22,07-02-2026 19:38,70,405,461,360,960,1943,6069,206,100,2138,1,Switzerland
1639625,tobias_k,83139,7323,6624,664,31-08-2012 20:34,11-02-2026 14:04,13,130,186,0,2495,8548,6184,1307,1350,0,1,"Berlin, Germany"
113195,Boldewyn,83124,3769,3893,83,27-05-2009 14:14,14-02-2026 00:02,45,161,218,86,592,1628,4727,213,75,453,1,Germany
8073652,s1m0nw1,83119,4630,756,124,27-05-2017 07:37,12-02-2026 14:31,17,181,201,18,623,408,7605,302,50,909,1,Europe
9449426,NearHuscarl,83111,3686,3159,156,06-03-2018 05:44,16-06-2025 18:43,24,322,292,9,838,869,7404,454,550,1784,1,"Long An, Vietnam"
3094533,Zohar Peled,82958,8383,3098,957,12-12-2013 08:39,14-02-2026 06:50,11,80,134,21,3221,13224,5853,1498,200,520,1,"Oshrat, ישראל"
532312,Rakesh,82953,7957,1258,1714,06-12-2010 13:07,05-11-2025 03:17,17,86,122,32,3262,2127,5731,1494,50,0,1,"Bengaluru, Karnataka, India"
1624921,Nafiul Islam,82938,5242,1283,184,25-08-2012 18:28,15-12-2024 19:25,33,145,202,129,582,1421,4241,224,150,319,1,"Amsterdam, Netherlands"
2991525,fabian,82926,9326,2790,3494,14-11-2013 10:02,30-04-2024 18:56,12,99,124,9,2758,7244,5713,1617,300,8,1,Germany
724626,Joe,82924,3594,3442,31,26-04-2011 02:17,23-01-2026 16:10,18,130,147,9,1092,937,7340,433,,329,1,Tennessee
330057,corsiKa,82873,7485,2242,86,30-04-2010 20:05,16-01-2026 23:37,26,162,210,102,1309,3602,7171,411,,56,1,"Calgary, AB, Canada"
2783370,Anbu.Karthik,82814,19779,1299,636,16-09-2013 09:23,13-02-2026 12:17,23,177,143,5,1304,8282,6814,883,150,80,1,"Madurai, Tamil Nadu, India"
54420,Josh Stodola,82805,11107,2299,884,16-09-2008 01:17,30-04-2025 16:44,48,189,229,104,752,1520,6321,237,100,98,1,Nebraska
1175,Kristopher Johnson,82776,6390,8352,626,13-08-2008 10:21,04-02-2026 15:21,56,253,310,96,532,753,4492,175,,105,1,"Cumming, GA, USA"
66686,Jens Schauder,82747,9201,3571,312,07-11-2008 21:58,13-02-2026 12:42,35,200,379,207,2475,3353,5338,951,1175,146,1,Germany
5422,Tobi,82693,904,275,6,09-09-2008 14:02,10-08-2023 17:49,6,35,37,14,55,59,7993,18,300,0,1,Netherlands
20984,Luc Touraille,82651,3895,5042,133,23-09-2008 09:07,12-02-2026 12:38,17,100,141,34,251,892,7427,116,425,177,1,"Clermont-Ferrand, France"
1069068,Raghav Sood,82647,25864,2410,1128,28-11-2011 09:44,02-01-2026 10:12,26,196,201,14,1432,1802,7019,718,400,171,1,New Zealand
12707,Quintin Robinson,82603,4728,1073,153,16-09-2008 15:21,30-06-2023 03:58,14,128,132,2,692,700,7651,266,100,43,1,"Phoenix, AZ"
38065,Bert,82599,4894,2023,240,16-11-2008 18:42,07-07-2025 18:00,17,205,166,3,1045,2659,6883,849,100,150,1,"Dayton, Ohio"
1026459,Travis J,82569,20253,5330,2079,02-11-2011 20:26,28-06-2025 07:05,44,213,280,219,1917,4133,6121,692,1025,1377,1,California
38765,Andrew Grimm,82402,13245,5906,483,19-11-2008 00:17,14-02-2026 06:19,58,210,356,398,698,2752,3359,114,50,76,1,"Sydney, Australia"
82586,James,82402,5949,959,1112,25-03-2009 13:32,10-12-2025 19:05,19,173,246,120,2035,5501,6220,857,700,0,1,United Kingdom
57191,cwallenpoole,82401,5950,2937,379,20-01-2009 17:57,14-02-2026 20:52,26,133,174,71,1677,1603,6891,625,550,69,1,"Walden, NY"
47453,Bill Lynch,82383,4381,4843,1199,18-12-2008 15:52,14-02-2026 01:55,16,133,181,19,1504,2362,7475,605,,0,1,"Santa Cruz, CA, USA"
228109,Ben Clayton,82367,2701,2491,78,09-12-2009 16:42,17-09-2024 07:12,26,124,129,37,261,522,7026,109,300,426,1,"Bristol, United Kingdom"
1719752,Milind Anantwar,82321,6126,2401,49,04-10-2012 10:37,25-12-2024 14:05,26,97,128,55,2996,2614,5993,1152,,473,1,"Nagpur,Mumbai,Maharashtra India"
8221725,dustbuster,82313,1255,441,35,27-06-2017 16:27,19-11-2025 18:35,7,29,45,10,27,119,5266,3,,953,1,"Bel Air, MD, United States"
44852,Tarik,82309,5373,3410,27,10-12-2008 04:28,23-12-2024 22:32,86,244,352,396,277,928,1220,70,,74,1,"Utah, United States"
1782,juan,82302,4575,764,673,18-08-2008 14:30,24-07-2025 17:41,52,165,198,123,94,176,1877,19,50,771,1,"Buenos Aires, Argentina"
1570000,John Cappelletti,82292,5430,4550,4197,01-08-2012 23:47,14-02-2026 12:52,7,50,75,10,3501,5556,5795,1640,325,0,1,"Barrington, RI, United States"
1453822,DeepSpace,82175,8420,805,13486,13-06-2012 13:50,14-02-2026 18:35,12,119,166,45,2193,5838,6333,1042,,107,1,"Tel Aviv-Yafo, Israel"
1612975,TheGeneral,82141,11942,2124,2684,21-08-2012 00:08,03-08-2025 22:37,9,111,153,86,2453,9075,6031,1250,100,0,1,"Brisbane QLD, Australia"
46926,Andrew Arnott,82137,5823,1333,75,18-09-2008 22:53,31-08-2025 15:19,28,140,181,98,757,920,4932,428,1500,207,1,United States
363751,supercat,82135,14558,1589,31,10-06-2010 17:22,12-02-2026 15:55,9,180,227,84,3733,18369,7144,303,150,,0,Illinois
56285,Jonik,82106,11878,3823,168,17-01-2009 21:31,13-02-2026 18:41,77,273,387,120,216,1172,4975,64,,569,1,"Helsinki, Finland"
26457,Romain Linsolas,82105,4113,1553,3,09-10-2008 10:29,19-11-2025 17:03,52,207,277,148,494,470,6506,177,650,521,1,"Paris, France"
1627235,Sven Hohenstein,81983,4009,931,357,27-08-2012 09:04,21-11-2021 21:48,17,150,173,0,1555,1036,6888,854,150,606,1,"Leipzig, Germany"
